File Name,Contributors,Publication Link,c10,c20,c30,RMSE,NRMSE,R2 ,Tissue,Species,Sourcing,SamplePreservation,Testing Module,Individual/Averaged,Optimization,Method,Initial Guess,Bounds,Experimental Details
"('PorcineAorticValverad3_0.2.csv',)",testing,testing,"[0.47878297376630896, 0.47878297376631557]",0.12448074315968606,0.10120385622738705,0.8836626224341598,cardiac,porcine,butcher,fresh,UT,individual,Min-B,Nelder-Mead,"[0.01, 0.01]","[[-100, 100], [-100, 100]]",testing
"('PorcineAorticValverad2_0.2.csv',)",testing,testing,"[0.5187650932300341, 0.5187650932300403]",0.19669539750009818,0.13998197876671936,0.8182826105081575,cardiac,porcine,butcher,fresh,UT,individual,Min-B,Nelder-Mead,"[0.01, 0.01]","[[-100, 100], [-100, 100]]",testing
"('PorcineAorticValverad1_0.2.csv',)",testing,testing,"[0.5408379010086501, 0.5408379010086508]",0.13590141151164994,0.096192209369583,0.9063586920770271,cardiac,porcine,butcher,fresh,UT,individual,Min-B,Nelder-Mead,"[0.01, 0.01]","[[-100, 100], [-100, 100]]",testing
"('PorcineAorticValveCirc3_0.2.csv',)",testing,testing,"[1.549139253156691, 1.5491392531569426]",0.7617649718787513,0.1334939795054627,0.8403886713056665,cardiac,porcine,butcher,fresh,UT,individual,Min-B,Nelder-Mead,"[0.01, 0.01]","[[-100, 100], [-100, 100]]",testing
